platform,measurement,latency_ms
mac_cpu,model_forward,1.099084
mac_cpu,model_forward,1.122708
mac_cpu,model_forward,1.093584
mac_cpu,model_forward,1.154875
mac_cpu,model_forward,1.131291
mac_cpu,model_forward,1.1235
mac_cpu,model_forward,1.091875
mac_cpu,model_forward,1.080708
mac_cpu,model_forward,1.093916
mac_cpu,model_forward,1.10625
mac_cpu,model_forward,1.096333
mac_cpu,model_forward,1.126375
mac_cpu,model_forward,1.088791
mac_cpu,model_forward,1.228542
mac_cpu,model_forward,1.114584
mac_cpu,model_forward,1.195291
mac_cpu,model_forward,1.242666
mac_cpu,model_forward,1.10375
mac_cpu,model_forward,1.136625
mac_cpu,model_forward,1.114667
mac_cpu,model_forward,1.107458
mac_cpu,model_forward,1.135292
mac_cpu,model_forward,1.075708
mac_cpu,model_forward,1.081292
mac_cpu,model_forward,1.103834
mac_cpu,model_forward,1.119
mac_cpu,model_forward,1.093416
mac_cpu,model_forward,1.099042
mac_cpu,model_forward,1.068667
mac_cpu,model_forward,1.111417
mac_cpu,model_forward,1.104125
mac_cpu,model_forward,1.084292
mac_cpu,model_forward,1.140708
mac_cpu,model_forward,1.193
mac_cpu,model_forward,1.116209
mac_cpu,model_forward,1.071125
mac_cpu,model_forward,1.108083
mac_cpu,model_forward,1.102083
mac_cpu,model_forward,1.066542
mac_cpu,model_forward,1.108334
mac_cpu,model_forward,1.095333
mac_cpu,model_forward,1.103791
mac_cpu,model_forward,1.098333
mac_cpu,model_forward,1.105916
mac_cpu,model_forward,1.120708
mac_cpu,model_forward,1.187459
mac_cpu,model_forward,1.110375
mac_cpu,model_forward,1.1065
mac_cpu,model_forward,1.086625
mac_cpu,model_forward,1.122583
mac_cpu,model_forward,1.099458
mac_cpu,model_forward,1.113042
mac_cpu,model_forward,1.105042
mac_cpu,model_forward,1.094292
mac_cpu,model_forward,1.087208
mac_cpu,model_forward,1.118125
mac_cpu,model_forward,1.092042
mac_cpu,model_forward,1.076083
mac_cpu,model_forward,1.083
mac_cpu,model_forward,1.088791
mac_cpu,model_forward,1.125917
mac_cpu,model_forward,1.106208
mac_cpu,model_forward,1.085833
mac_cpu,model_forward,1.068208
mac_cpu,model_forward,1.116916
mac_cpu,model_forward,1.088042
mac_cpu,model_forward,1.103125
mac_cpu,model_forward,1.098959
mac_cpu,model_forward,1.103542
mac_cpu,model_forward,1.125833
mac_cpu,model_forward,1.109167
mac_cpu,model_forward,1.113584
mac_cpu,model_forward,1.108625
mac_cpu,model_forward,1.077959
mac_cpu,model_forward,1.081375
mac_cpu,model_forward,1.11125
mac_cpu,model_forward,1.067125
mac_cpu,model_forward,1.3425
mac_cpu,model_forward,1.29825
mac_cpu,model_forward,1.132834
mac_cpu,model_forward,1.11175
mac_cpu,model_forward,1.1615
mac_cpu,model_forward,1.10325
mac_cpu,model_forward,1.087083
mac_cpu,model_forward,1.143042
mac_cpu,model_forward,1.115875
mac_cpu,model_forward,1.13325
mac_cpu,model_forward,1.089417
mac_cpu,model_forward,1.258917
mac_cpu,model_forward,1.104708
mac_cpu,model_forward,1.379334
mac_cpu,model_forward,1.130209
mac_cpu,model_forward,1.160083
mac_cpu,model_forward,1.207209
mac_cpu,model_forward,1.1235
mac_cpu,model_forward,1.119125
mac_cpu,model_forward,1.101583
mac_cpu,model_forward,1.11725
mac_cpu,model_forward,1.079917
mac_cpu,model_forward,1.117209
mac_cpu,model_forward,1.073875
mac_cpu,model_forward,1.116167
mac_cpu,model_forward,1.113458
mac_cpu,model_forward,1.134125
mac_cpu,model_forward,1.1
mac_cpu,model_forward,1.130166
mac_cpu,model_forward,1.097958
mac_cpu,model_forward,1.143375
mac_cpu,model_forward,1.131083
mac_cpu,model_forward,1.391625
mac_cpu,model_forward,1.117792
mac_cpu,model_forward,1.138583
mac_cpu,model_forward,1.127375
mac_cpu,model_forward,1.133334
mac_cpu,model_forward,1.076958
mac_cpu,model_forward,1.118709
mac_cpu,model_forward,1.099709
mac_cpu,model_forward,1.092792
mac_cpu,model_forward,1.102
mac_cpu,model_forward,1.146208
mac_cpu,model_forward,1.115917
mac_cpu,model_forward,1.106375
mac_cpu,model_forward,1.203917
mac_cpu,model_forward,1.128541
mac_cpu,model_forward,1.102708
mac_cpu,model_forward,1.093375
mac_cpu,model_forward,1.101417
mac_cpu,model_forward,1.112
mac_cpu,model_forward,1.121584
mac_cpu,model_forward,1.121916
mac_cpu,model_forward,1.098208
mac_cpu,model_forward,1.110875
mac_cpu,model_forward,1.120875
mac_cpu,model_forward,1.114334
mac_cpu,model_forward,1.126791
mac_cpu,model_forward,1.114042
mac_cpu,model_forward,1.122667
mac_cpu,model_forward,1.089916
mac_cpu,model_forward,1.220166
mac_cpu,model_forward,1.114958
mac_cpu,model_forward,1.110167
mac_cpu,model_forward,1.1085
mac_cpu,model_forward,1.103834
mac_cpu,model_forward,1.1085
mac_cpu,model_forward,1.11575
mac_cpu,model_forward,1.111333
mac_cpu,model_forward,1.109125
mac_cpu,model_forward,1.12525
mac_cpu,model_forward,1.099416
mac_cpu,model_forward,1.131458
mac_cpu,model_forward,1.134125
mac_cpu,model_forward,1.07025
mac_cpu,model_forward,1.10075
mac_cpu,model_forward,1.101875
mac_cpu,model_forward,1.085375
mac_cpu,model_forward,1.09125
mac_cpu,model_forward,1.12725
mac_cpu,model_forward,1.1495
mac_cpu,model_forward,1.122833
mac_cpu,model_forward,1.117625
mac_cpu,model_forward,1.104167
mac_cpu,model_forward,1.088
mac_cpu,model_forward,1.094875
mac_cpu,model_forward,1.123375
mac_cpu,model_forward,1.119167
mac_cpu,model_forward,1.085625
mac_cpu,model_forward,1.107542
mac_cpu,model_forward,1.11875
mac_cpu,model_forward,1.116042
mac_cpu,model_forward,1.341541
mac_cpu,model_forward,1.383916
mac_cpu,model_forward,1.139584
mac_cpu,model_forward,1.126292
mac_cpu,model_forward,1.177291
mac_cpu,model_forward,1.126167
mac_cpu,model_forward,1.106625
mac_cpu,model_forward,1.091958
mac_cpu,model_forward,1.093542
mac_cpu,offline_window,1.114542
mac_cpu,offline_window,1.104292
mac_cpu,offline_window,1.129125
mac_cpu,offline_window,1.147375
mac_cpu,offline_window,1.110208
mac_cpu,offline_window,1.141333
mac_cpu,offline_window,1.149125
mac_cpu,offline_window,1.160917
mac_cpu,offline_window,1.109791
mac_cpu,offline_window,1.120416
mac_cpu,offline_window,1.092
mac_cpu,offline_window,1.1135
mac_cpu,offline_window,1.104833
mac_cpu,offline_window,1.115584
mac_cpu,offline_window,1.14175
mac_cpu,offline_window,1.112833
mac_cpu,offline_window,1.378708
mac_cpu,offline_window,1.115834
mac_cpu,offline_window,1.157542
mac_cpu,offline_window,1.188875
mac_cpu,offline_window,1.127333
mac_cpu,offline_window,1.208167
mac_cpu,offline_window,1.126084
mac_cpu,offline_window,1.129625
mac_cpu,offline_window,1.119542
mac_cpu,offline_window,1.095542
mac_cpu,offline_window,1.148625
mac_cpu,offline_window,1.097458
mac_cpu,offline_window,1.094792
mac_cpu,offline_window,1.10775
mac_cpu,offline_window,1.0885
mac_cpu,offline_window,1.115583
mac_cpu,offline_window,1.12225
mac_cpu,offline_window,1.101125
mac_cpu,offline_window,1.134708
mac_cpu,offline_window,1.106042
mac_cpu,offline_window,1.078375
mac_cpu,offline_window,1.102333
mac_cpu,offline_window,1.112334
mac_cpu,offline_window,1.103958
mac_cpu,offline_window,1.139125
mac_cpu,offline_window,1.127916
mac_cpu,offline_window,1.114333
mac_cpu,offline_window,1.143708
mac_cpu,offline_window,1.114416
mac_cpu,offline_window,1.11975
mac_cpu,offline_window,1.13125
mac_cpu,offline_window,1.102583
mac_cpu,offline_window,1.135166
mac_cpu,offline_window,1.105167
mac_cpu,offline_window,1.112375
mac_cpu,offline_window,1.117792
mac_cpu,offline_window,1.113333
mac_cpu,offline_window,1.083416
mac_cpu,offline_window,1.122042
mac_cpu,offline_window,1.173584
mac_cpu,offline_window,1.107042
mac_cpu,offline_window,1.079375
mac_cpu,offline_window,1.115083
mac_cpu,offline_window,1.128583
mac_cpu,offline_window,1.091
mac_cpu,offline_window,1.122416
mac_cpu,offline_window,1.118375
mac_cpu,offline_window,1.10275
mac_cpu,offline_window,1.106041
mac_cpu,offline_window,1.115584
mac_cpu,offline_window,1.133542
mac_cpu,offline_window,1.128459
mac_cpu,offline_window,1.108791
mac_cpu,offline_window,1.115708
mac_cpu,offline_window,1.111792
mac_cpu,offline_window,1.103875
mac_cpu,offline_window,1.101084
mac_cpu,offline_window,1.112583
mac_cpu,offline_window,1.103667
mac_cpu,offline_window,1.117292
mac_cpu,offline_window,1.11875
mac_cpu,offline_window,1.285208
mac_cpu,offline_window,1.353166
mac_cpu,offline_window,1.359041
mac_cpu,offline_window,1.123458
mac_cpu,offline_window,1.172833
mac_cpu,offline_window,1.150291
mac_cpu,offline_window,1.13275
mac_cpu,offline_window,1.144916
mac_cpu,offline_window,1.11125
mac_cpu,offline_window,1.107833
mac_cpu,offline_window,1.109916
mac_cpu,offline_window,1.101083
mac_cpu,offline_window,1.105708
mac_cpu,offline_window,1.128917
mac_cpu,offline_window,1.108791
mac_cpu,offline_window,1.137333
mac_cpu,offline_window,1.104666
mac_cpu,offline_window,1.101625
mac_cpu,offline_window,1.172125
mac_cpu,offline_window,1.154459
mac_cpu,offline_window,1.101125
mac_cpu,offline_window,1.145833
mac_cpu,offline_window,1.109958
mac_cpu,offline_window,1.117
mac_cpu,offline_window,1.095
mac_cpu,offline_window,1.142333
mac_cpu,offline_window,1.107959
mac_cpu,offline_window,1.09625
mac_cpu,offline_window,1.103375
mac_cpu,offline_window,1.10975
mac_cpu,offline_window,1.182833
mac_cpu,offline_window,1.180875
mac_cpu,offline_window,1.095917
mac_cpu,offline_window,1.13425
mac_cpu,offline_window,1.123458
mac_cpu,offline_window,1.112584
mac_cpu,offline_window,1.100208
mac_cpu,offline_window,1.112917
mac_cpu,offline_window,1.09325
mac_cpu,offline_window,1.124917
mac_cpu,offline_window,1.114708
mac_cpu,offline_window,1.133125
mac_cpu,offline_window,1.097625
mac_cpu,offline_window,1.10225
mac_cpu,offline_window,1.11075
mac_cpu,offline_window,1.094166
mac_cpu,offline_window,1.1255
mac_cpu,offline_window,1.0695
mac_cpu,offline_window,1.081958
mac_cpu,offline_window,1.117667
mac_cpu,offline_window,1.0885
mac_cpu,offline_window,1.099541
mac_cpu,offline_window,1.121042
mac_cpu,offline_window,1.12425
mac_cpu,offline_window,1.117708
mac_cpu,offline_window,1.146833
mac_cpu,offline_window,1.094667
mac_cpu,offline_window,1.083333
mac_cpu,offline_window,1.10325
mac_cpu,offline_window,1.096166
mac_cpu,offline_window,1.13575
mac_cpu,offline_window,1.101417
mac_cpu,offline_window,1.173709
mac_cpu,offline_window,1.398958
mac_cpu,offline_window,1.328
mac_cpu,offline_window,1.150167
mac_cpu,offline_window,1.167875
mac_cpu,offline_window,1.130375
mac_cpu,offline_window,1.111333
mac_cpu,offline_window,1.141042
mac_cpu,offline_window,1.104833
mac_cpu,offline_window,1.107709
mac_cpu,offline_window,1.090709
mac_cpu,offline_window,1.090417
mac_cpu,offline_window,1.094834
mac_cpu,offline_window,1.165792
mac_cpu,offline_window,1.151667
mac_cpu,offline_window,1.09675
mac_cpu,offline_window,1.203
mac_cpu,offline_window,1.121959
mac_cpu,offline_window,1.097291
mac_cpu,offline_window,1.133167
mac_cpu,offline_window,1.15825
mac_cpu,offline_window,1.111042
mac_cpu,offline_window,1.155916
mac_cpu,offline_window,1.12875
mac_cpu,offline_window,1.131125
mac_cpu,offline_window,1.113417
mac_cpu,offline_window,1.091916
mac_cpu,offline_window,1.168709
mac_cpu,offline_window,1.122625
mac_cpu,offline_window,1.129958
mac_cpu,offline_window,1.081708
mac_cpu,offline_window,1.291541
mac_cpu,offline_window,1.308959
mac_cpu,offline_window,1.12475
mac_cpu,offline_window,1.123792
mac_cpu,offline_window,1.117625
mac_cpu,offline_window,1.151458
mac_cpu,offline_window,1.1005
mac_cpu,offline_window,1.110167
mac_cpu,offline_window,1.100542
mac_cpu,offline_window,1.09825
mac_cpu,offline_window,1.115958
mac_cpu,offline_window,1.188083
mac_cpu,offline_window,1.113834
mac_cpu,offline_window,1.122167
mac_cpu,offline_window,1.113166
mac_cpu,offline_window,1.122792
mac_cpu,offline_window,1.169583
mac_cpu,offline_window,1.177458
mac_cpu,offline_window,1.192791
mac_cpu,offline_window,1.133209
mac_cpu,offline_window,1.128958
mac_cpu,offline_window,1.06875
mac_cpu,offline_window,1.114
mac_cpu,offline_window,1.113875
mac_cpu,offline_window,1.11375
mac_cpu,offline_window,1.110417
mac_cpu,offline_window,1.1085
mac_cpu,offline_window,1.126917
mac_cpu,offline_window,1.119417
mac_cpu,offline_window,1.153625
mac_cpu,offline_window,1.159375
mac_cpu,offline_window,1.170166
mac_cpu,offline_window,1.077167
mac_cpu,offline_window,1.138333
mac_cpu,offline_window,1.101333
mac_cpu,offline_window,1.126208
mac_cpu,offline_window,1.10075
mac_cpu,offline_window,1.099583
mac_cpu,offline_window,1.0995
mac_cpu,offline_window,1.09275
mac_cpu,offline_window,1.102333
mac_cpu,offline_window,1.092708
mac_cpu,offline_window,1.131917
mac_cpu,offline_window,1.099875
mac_cpu,offline_window,1.115208
mac_cpu,offline_window,1.075167
mac_cpu,offline_window,1.078167
mac_cpu,offline_window,1.100208
mac_cpu,offline_window,1.134292
mac_cpu,offline_window,1.101667
mac_cpu,offline_window,1.113916
mac_cpu,offline_window,1.090375
mac_cpu,offline_window,1.100042
mac_cpu,offline_window,1.092
mac_cpu,offline_window,1.09475
mac_cpu,offline_window,1.086708
mac_cpu,offline_window,1.115084
mac_cpu,offline_window,1.125208
mac_cpu,offline_window,1.106375
mac_cpu,offline_window,1.087666
mac_cpu,offline_window,1.09925
mac_cpu,offline_window,1.123458
mac_cpu,offline_window,1.368958
mac_cpu,offline_window,1.207
mac_cpu,offline_window,1.140458
mac_cpu,offline_window,1.110916
mac_cpu,offline_window,1.166042
mac_cpu,offline_window,1.098
mac_cpu,offline_window,1.120875
mac_cpu,offline_window,1.18625
mac_cpu,offline_window,1.164667
mac_cpu,offline_window,1.247
mac_cpu,offline_window,1.147083
mac_cpu,offline_window,1.1545
mac_cpu,offline_window,1.165084
mac_cpu,offline_window,1.10775
mac_cpu,offline_window,1.142792
mac_cpu,offline_window,1.142084
mac_cpu,offline_window,1.132
mac_cpu,offline_window,1.089708
mac_cpu,offline_window,1.079542
mac_cpu,offline_window,1.078625
mac_cpu,offline_window,1.091709
mac_cpu,offline_window,1.105333
mac_cpu,offline_window,1.088209
mac_cpu,offline_window,1.153958
mac_cpu,offline_window,1.093084
mac_cpu,offline_window,1.1425
mac_cpu,offline_window,1.113625
mac_cpu,offline_window,1.152917
mac_cpu,offline_window,1.116542
mac_cpu,offline_window,1.117792
mac_cpu,offline_window,1.200458
mac_cpu,offline_window,1.184666
mac_cpu,offline_window,1.155334
mac_cpu,offline_window,1.086958
mac_cpu,offline_window,1.120542
mac_cpu,offline_window,1.086417
mac_cpu,offline_window,1.093875
mac_cpu,offline_window,1.151875
mac_cpu,offline_window,1.195
mac_cpu,offline_window,1.120792
mac_cpu,offline_window,1.109584
mac_cpu,offline_window,1.121084
mac_cpu,offline_window,1.099834
mac_cpu,offline_window,1.163625
mac_cpu,offline_window,1.169875
mac_cpu,offline_window,1.173
mac_cpu,offline_window,1.109042
mac_cpu,offline_window,1.123208
mac_cpu,offline_window,1.136458
mac_cpu,offline_window,1.099917
mac_cpu,offline_window,1.11775
mac_cpu,offline_window,1.125375
mac_cpu,offline_window,1.129792
mac_cpu,offline_window,1.089417
mac_cpu,offline_window,1.144833
mac_cpu,offline_window,1.096583
mac_cpu,offline_window,1.10775
mac_cpu,offline_window,1.075875
mac_cpu,offline_window,1.142083
mac_cpu,offline_window,1.091917
mac_cpu,offline_window,1.151417
mac_cpu,offline_window,1.177333
mac_cpu,offline_window,1.272167
mac_cpu,offline_window,1.133042
mac_cpu,offline_window,1.132166
mac_cpu,offline_window,1.089375
mac_cpu,offline_window,1.09
mac_cpu,offline_window,1.108208
mac_cpu,offline_window,1.109208
mac_cpu,offline_window,1.089709
mac_cpu,offline_window,1.109083
mac_cpu,offline_window,1.104334
mac_cpu,offline_window,1.104833
mac_cpu,offline_window,1.128791
mac_cpu,offline_window,1.089208
mac_cpu,offline_window,1.107959
mac_cpu,offline_window,1.151542
mac_cpu,offline_window,1.152958
mac_cpu,offline_window,1.240959
mac_cpu,offline_window,1.130125
mac_cpu,offline_window,1.110458
mac_cpu,offline_window,1.093334
mac_cpu,offline_window,1.113958
mac_cpu,offline_window,1.11525
mac_cpu,offline_window,1.104416
mac_cpu,offline_window,1.117292
mac_cpu,offline_window,1.092292
mac_cpu,offline_window,1.108084
mac_cpu,offline_window,1.123875
mac_cpu,offline_window,1.105417
mac_cpu,offline_window,1.116625
mac_cpu,offline_window,1.153708
mac_cpu,offline_window,1.280208
mac_cpu,offline_window,1.344458
mac_cpu,offline_window,1.142125
mac_cpu,offline_window,1.105708
mac_cpu,offline_window,1.151041
mac_cpu,offline_window,1.202084
mac_cpu,offline_window,1.193292
mac_cpu,offline_window,1.140416
mac_cpu,offline_window,1.148041
mac_cpu,offline_window,1.108625
mac_cpu,offline_window,1.113417
mac_cpu,offline_window,1.121625
mac_cpu,offline_window,1.231209
mac_cpu,offline_window,1.150833
mac_cpu,offline_window,1.113667
mac_cpu,offline_window,1.090583
mac_cpu,offline_window,1.122417
mac_cpu,offline_window,1.110416
mac_cpu,offline_window,1.106125
mac_cpu,offline_window,1.155625
mac_cpu,offline_window,1.116791
mac_cpu,offline_window,1.1455
mac_cpu,offline_window,1.213666
mac_cpu,offline_window,1.157959
mac_cpu,offline_window,1.096291
mac_cpu,offline_window,1.101958
mac_cpu,offline_window,1.096084
mac_cpu,offline_window,1.091
mac_cpu,offline_window,1.146917
mac_cpu,offline_window,1.100959
mac_cpu,offline_window,1.168708
mac_cpu,offline_window,1.244542
mac_cpu,offline_window,1.202459
mac_cpu,offline_window,1.138333
mac_cpu,offline_window,1.150875
mac_cpu,offline_window,1.103584
mac_cpu,offline_window,1.1405
mac_cpu,offline_window,1.150875
mac_cpu,offline_window,1.130709
mac_cpu,offline_window,1.14075
mac_cpu,offline_window,1.126417
mac_cpu,offline_window,1.129791
mac_cpu,offline_window,1.096208
mac_cpu,offline_window,1.147834
mac_cpu,offline_window,1.120125
mac_cpu,offline_window,1.091417
mac_cpu,offline_window,1.1195
mac_cpu,offline_window,1.086917
mac_cpu,offline_window,1.097292
mac_cpu,offline_window,1.160792
mac_cpu,offline_window,1.146833
mac_cpu,offline_window,1.13175
mac_cpu,offline_window,1.101917
mac_cpu,offline_window,1.12975
mac_cpu,offline_window,1.089208
mac_cpu,offline_window,1.0985
mac_cpu,offline_window,1.094166
mac_cpu,offline_window,1.123791
mac_cpu,offline_window,1.120292
mac_cpu,offline_window,1.12375
mac_cpu,offline_window,1.119792
mac_cpu,offline_window,1.146208
mac_cpu,offline_window,1.157125
mac_cpu,offline_window,1.129333
mac_cpu,offline_window,1.117459
mac_cpu,offline_window,1.143166
mac_cpu,offline_window,1.095833
mac_cpu,offline_window,1.108792
mac_cpu,offline_window,1.101917
mac_cpu,offline_window,1.104
mac_cpu,offline_window,1.0895
mac_cpu,offline_window,1.11075
mac_cpu,offline_window,1.072667
mac_cpu,offline_window,1.186417
mac_cpu,offline_window,1.128125
mac_cpu,offline_window,1.092167
mac_cpu,offline_window,1.128625
mac_cpu,offline_window,1.128709
mac_cpu,offline_window,1.141917
mac_cpu,offline_window,1.108625
mac_cpu,offline_window,1.132
mac_cpu,offline_window,1.11775
mac_cpu,offline_window,1.120709
mac_cpu,offline_window,1.104083
mac_cpu,offline_window,1.127166
mac_cpu,offline_window,1.123167
mac_cpu,offline_window,1.100334
mac_cpu,offline_window,1.108958
mac_cpu,offline_window,1.099583
mac_cpu,offline_window,1.06975
mac_cpu,offline_window,1.113875
mac_cpu,offline_window,1.086083
mac_cpu,offline_window,1.116958
mac_cpu,offline_window,1.345542
mac_cpu,offline_window,1.342708
mac_cpu,offline_window,1.151875
mac_cpu,offline_window,1.147458
mac_cpu,offline_window,1.142958
mac_cpu,offline_window,1.130958
mac_cpu,offline_window,1.155375
mac_cpu,offline_window,1.101417
mac_cpu,offline_window,1.106125
mac_cpu,offline_window,1.134333
mac_cpu,offline_window,1.116042
mac_cpu,offline_window,1.145667
mac_cpu,offline_window,1.099292
mac_cpu,offline_window,1.124416
mac_cpu,offline_window,1.181667
mac_cpu,offline_window,1.294375
mac_cpu,offline_window,1.208292
mac_cpu,offline_window,1.127417
mac_cpu,offline_window,1.109417
mac_cpu,offline_window,1.117708
mac_cpu,offline_window,1.122917
mac_cpu,offline_window,1.159375
mac_cpu,offline_window,1.146167
mac_cpu,offline_window,1.107084
mac_cpu,offline_window,1.115833
mac_cpu,offline_window,1.116583
mac_cpu,offline_window,1.138333
mac_cpu,offline_window,1.098375
mac_cpu,offline_window,1.087416
mac_cpu,offline_window,1.19425
mac_cpu,offline_window,1.139083
mac_cpu,offline_window,1.159583
mac_cpu,offline_window,1.3085
mac_cpu,offline_window,1.14725
